ID,Seed,Execution,Generation,isChild,isMutant,Integer_encoding,Genotype,Crossover type,Mutation type,Search strategy,Epochs,Accuracy,Loss,FLOPs,CPU Sec,Number of Parameters,Parent1,Parent2,Before Mutation,HD_P1,HD_P2,HD_BM
NPAC-JVHI(1)[M]-NPAC-JVHI(2)[M](1)[M]-NPAC-JVHI(1)[M]-NPAC-JVHI(2)[M](2)[M](1),2,2,3,True,False,"[1, 0, 0, 2, -1, 0, 1, 2, 1, 1, 1, 1, 2, -1, 0, 1, 0, 0, 2, -1, 1, 5, 3, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_CHANGE_TYPE,GA,2,3,6,6,28800,0,"[1, 0, 0, 2, -1, 0, 1, 3, 1, 1, 1, 1, 2, -1, 0, 1, 0, 0, 2, -1, 1, 1, 1, 1, 5, 2, 0, 5, 0, 3]","[1, 0, 0, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 1, 0, 1, 2, 0, 2, -1, 1, 5, 3, 0, 5, 2, 0, 5, 0, 3]",[],4,5,-1
NPAC-JVHI(1)[M]-NPAC-JVHI(2)[M](1)[M]-NPAC-JVHI(1)[M]-NPAC-JVHI(2)[M](2)[M](2),2,2,3,True,False,"[1, 0, 0, 2, -1, 0, 1, 3, 1, 1, 3, 0, 1, 1, 0, 1, 2, 0, 2, -1, 1, 1, 1, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'CONV': [64, 5]}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_CHANGE_TYPE,GA,2,8,9,2,3600,10,"[1, 0, 0, 2, -1, 0, 1, 3, 1, 1, 1, 1, 2, -1, 0, 1, 0, 0, 2, -1, 1, 1, 1, 1, 5, 2, 0, 5, 0, 3]","[1, 0, 0, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 1, 0, 1, 2, 0, 2, -1, 1, 5, 3, 0, 5, 2, 0, 5, 0, 3]",[],5,4,-1
NPAC-JVHI(1)[M]-NPAC-JVHI(2)[M](1)[M]-NPAC-JVHI(1)[M]-NPAC-JVHI(2)[M](2)[M](1)[M],2,2,3,True,True,"[1, 0, 0, 2, -1, 0, 1, 2, 1, 1, 1, 1, 2, -1, 0, 1, 0, 0, 2, -1, 1, 5, 3, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_CHANGE_TYPE,GA,2,3,6,6,28800,0,[],[],"[1, 0, 0, 2, -1, 0, 1, 2, 1, 1, 1, 1, 2, -1, 0, 1, 0, 0, 2, -1, 1, 5, 3, 0, 5, 2, 0, 5, 0, 3]",-1,-1,0
NPAC-JVHI(1)[M]-NPAC-JVHI(2)[M](1)[M]-NPAC-JVHI(1)[M]-NPAC-JVHI(2)[M](2)[M](2)[M],2,2,3,True,True,"[1, 0, 0, 2, -1, 0, 1, 3, 1, 2, -1, 0, 2, -1, 0, 1, 2, 0, 2, -1, 1, 2, -1, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'POOLMAX': [-1, 3]}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_CHANGE_TYPE,GA,2,8,9,2,3600,10,[],[],"[1, 0, 0, 2, -1, 0, 1, 3, 1, 1, 3, 0, 1, 1, 0, 1, 2, 0, 2, -1, 1, 1, 1, 1, 5, 2, 0, 5, 0, 3]",-1,-1,6
MGKF,1,1,1,False,False,"[1, 0, 0, 1, 0, 1, 1, 3, 1, 2, -1, 1, 1, 0, 1, 1, 3, 1, 2, -1, 0, 5, 3, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,2,5,0,0,0,10,[],[],[],-1,-1,-1
XYOS,1,1,1,False,False,"[1, 0, 0, 1, 3, 0, 2, -1, 0, 1, 3, 1, 1, 2, 0, 1, 3, 1, 2, -1, 0, 5, 2, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,2,10,4,1,18000,8,[],[],[],-1,-1,-1
MGKF,1,1,2,False,False,"[1, 0, 0, 1, 0, 1, 1, 3, 1, 2, -1, 1, 1, 0, 1, 1, 3, 1, 2, -1, 0, 5, 3, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,2,5,0,0,0,10,[],[],[],-1,-1,-1
XYOS,1,1,2,False,False,"[1, 0, 0, 1, 3, 0, 2, -1, 0, 1, 3, 1, 1, 2, 0, 1, 3, 1, 2, -1, 0, 5, 2, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,2,10,4,1,18000,8,[],[],[],-1,-1,-1
MGKF,1,1,3,False,False,"[1, 0, 0, 1, 0, 1, 1, 3, 1, 2, -1, 1, 1, 0, 1, 1, 3, 1, 2, -1, 0, 5, 3, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,2,5,0,0,0,10,[],[],[],-1,-1,-1
XYOS,1,1,3,False,False,"[1, 0, 0, 1, 3, 0, 2, -1, 0, 1, 3, 1, 1, 2, 0, 1, 3, 1, 2, -1, 0, 5, 2, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,2,10,4,1,18000,8,[],[],[],-1,-1,-1
JVHI,2,2,1,False,False,"[1, 0, 0, 1, 0, 0, 1, 3, 1, 2, -1, 1, 1, 0, 0, 1, 0, 0, 2, -1, 1, 5, 3, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,2,8,2,8,7200,3,[],[],[],-1,-1,-1
NPAC,2,2,1,False,False,"[1, 0, 0, 1, 0, 0, 2, -1, 0, 1, 2, 0, 1, 1, 1, 1, 3, 0, 2, -1, 1, 5, 2, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,2,5,10,7,25200,5,[],[],[],-1,-1,-1
JVHI,2,2,2,False,False,"[1, 0, 0, 1, 0, 0, 1, 3, 1, 2, -1, 1, 1, 0, 0, 1, 0, 0, 2, -1, 1, 5, 3, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,2,8,2,8,7200,3,[],[],[],-1,-1,-1
NPAC,2,2,2,False,False,"[1, 0, 0, 1, 0, 0, 2, -1, 0, 1, 2, 0, 1, 1, 1, 1, 3, 0, 2, -1, 1, 5, 2, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,2,5,10,7,25200,5,[],[],[],-1,-1,-1
JVHI,2,2,3,False,False,"[1, 0, 0, 1, 0, 0, 1, 3, 1, 2, -1, 1, 1, 0, 0, 1, 0, 0, 2, -1, 1, 5, 3, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,2,8,2,8,7200,3,[],[],[],-1,-1,-1
NPAC,2,2,3,False,False,"[1, 0, 0, 1, 0, 0, 2, -1, 0, 1, 2, 0, 1, 1, 1, 1, 3, 0, 2, -1, 1, 5, 2, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,2,5,10,7,25200,5,[],[],[],-1,-1,-1
